product_code,description,type,brand,total_revenue,avg_transaction,total_units
923100005,BOVES VODKA PSTA SAUCE,Type 3,Boves,107.68,4.8945454545454545,22
2409407011,DECECCO SPAGHETTINI  16OZ,Type 2,Dececco,106.47,2.218125,63
923100001,BOVES MARINARA PSTA SCE,Type 3,Boves,104.98,5.2490000000000006,22
566300023,PINE MOUNTAIN SYRUP,Type 4,Pine Mountain,103.39,3.9765384615384614,31
7107201237,ALESSI PESTO SAUCE,Type 3,Alessi,102.61,3.5382758620689656,29
7067000841,DAVINCI SPINCH TORTELLINI,Type 2,DaVinci,102.5,2.5,45
7680851398,BARILLA ORZO Type 2,Type 2,Barilla,96.76,1.2731578947368423,88
9690602324,MOM S Type 2 SCE SPCL M,Type 3,Mom's,95.82,7.984999999999999,14
8147557893,AL DENTE BASIL FETTUCINE,Type 2,Al Dente,94.45,3.778,25
4800105515,GOLDEN GRIDDLE SYRUP ORIG,Type 4,Karo,93.31,3.588846153846154,26
7067000722,DA VINCI FETTUCCINE,Type 2,DaVinci,92.53999999999999,1.2852777777777777,81
3915341401,COLAVITA MARINARA PSTA SCE,Type 3,Colavita,91.74,3.8225,26
8147582014,AL DENTE FIESTA FETTUCINE,Type 2,Al Dente,89.67,3.898695652173913,23
7067000732,DA VINCI ROTELLE WAGON WH,Type 2,DaVinci,89.66,1.1954666666666667,86
6971911121,PATSY S MARINARA SAUCE,Type 3,Patsy's,89.62,5.271764705882354,18
1800063130,PILL HJ BM BULK PANCAKE,Type 1,Hungry Jack,87.12,2.178,40
601011295,BARILLA\BL GRN OLIVE SCE,Type 3,Barilla,85.92,2.454857142857143,37
4380045008,BUITONI TOM/GRLC/ON SAUCE,Type 3,Buitoni,85.35,3.55625,25
7067000742,DA VINCI JUMBO SHELLS,Type 2,DaVinci,85.1,2.5787878787878786,34
4747900014,RAOS CUORE POMODORO SAUCE,Type 3,Raos,80.89,8.089,11
3340061125,LGHT N FLFY MACARONI DUMP,Type 2,San Giorgio,76.57000000000001,2.0694594594594595,46
111112360,VINCENT S ORIG MARINARA S,Type 3,Vincent's,74.67,8.296666666666667,13
7209800100,M WEISS X-FINE NOODLES,Type 2,Mrs Weiss,72.85000000000001,1.8679487179487182,47
7067000721,DA VINCI LASAGNA 16 OZ,Type 2,DaVinci,72.29,2.7803846153846155,31
6971911531,PATSYS VODKA SAUCE 24 OZ,Type 3,Patsy's,71.91,7.989999999999999,9
3340060751,SAN GIORGIO SHELLS,Type 2,San Giorgio,70.15,0.7882022471910113,155
3261211705,SUGAR BUSTER SPIRALS,Type 2,Sugar Buster,69.66,2.6792307692307693,29
7171000159,R&F CURLY LASAGNA,Type 2,R&F,68.7,2.748,30
8147591234,AL DENTE 3 PEPPER FETTUCI,Type 2,Al Dente,68.22,4.26375,18
4300000064,COUNTRY KITCHEN\ LITE 64,Type 4,Log Cabin,67.69,2.1835483870967742,31
7209800200,MRS WEISS KLUSKI NOODLES,Type 2,Mrs Weiss,67.5,1.6875,50
3915321265,COLAVITA CAPELLINI NIDI,Type 2,Colavita,67.03999999999999,1.9154285714285713,36
7171000177,RF MANICOTTI,Type 2,R&F,66.41,2.7670833333333333,29
7067000723,DA VINCI LINGUINE,Type 2,DaVinci,66.17999999999999,1.2726923076923076,57
3261211702,SUGAR BUSTER SPAGHETTI,Type 2,Sugar Buster,66.07,2.6428,28
7067000738,DA VINCI SPINACH NESTS,Type 2,DaVinci,65.01,1.547857142857143,44
7067000731,DAVINCI CONCHI SEA SHELLS,Type 2,DaVinci,63.37,1.1316071428571428,68
789310201,ELENAS BASILICATA SAUCE,Type 3,Elena's,62.910000000000004,7.8637500000000005,9
3340061192,SAN GRGO GRLC&HRB FETTCNI,Type 2,San Giorgio,62.220000000000006,2.393076923076923,30
1800063630,PILL HNG JCK X LT COMP PNCK MX,Type 1,Hungry Jack,62.21,2.1451724137931034,29
1488650005,DELL AMORE FRSH BASL G,Type 3,Dell Amore,62.01,7.75125,9
4380045001,BUITONI MARINARA SAUCE,Type 3,Buitoni,60.41,2.1574999999999998,29
2100077260,KRAFT 5 PK MAC & CHEESE,Type 2,Kraft,57.400000000000006,11.48,5
1510000049,CREAMETTE MANICOTTI,Type 2,Creamette,57.3,1.8483870967741935,38
1112900013,GLDN EAGLE SYRUP REG,Type 4,Golden Eagle,57.17,1.9056666666666666,33
8147599847,AL DENTE GARLIC PARSLEY,Type 2,Al Dente,56.55,3.77,15
4800105040,KARO BLUE SYRUP,Type 4,Karo,56.55,4.35,13
7067000727,DA VINCI RIGATONI,Type 2,DaVinci,56.35,1.225,50
5100014987,PREGO SPAG SAUCE MEAT,Type 3,Prego,56.15,2.0796296296296295,29
6971911331,PATSYS FRA DIAVOTO SAUCE,Type 3,Patsy's,55.93,7.99,7
3915331267,COLAVITA SPINACH NEST,Type 2,Colavita,55.55,2.314583333333333,25
1510000160,SO CREAMETTE JUMBO SHELLS,Type 2,Creamette,54.9,2.033333333333333,37
7107200324,ALESSI Type 2 CASARECCI,Type 2,Alessi,53.540000000000006,5.354000000000001,16
923100002,BOVES RSTD GRL SCE 26 OZ,Type 3,Boves,53.39,5.339,11
2810003300,MOTHERS FINE EGG NOODLES,Type 2,Mother's,51.199999999999996,1.5999999999999999,40
7518100817,EDD OG VEG ALPHABETS,Type 2,Eddie,50.79,2.673157894736842,21
3915341441,COLAVITA PUTTANESCA SCE,Type 3,Colavita,50.67,3.897692307692308,13
2066200019,NEWMANS SAY CHEESE PAS,Type 3,Newman's,50.53,2.972352941176471,20
4146031105,PIONEER CMPLT BTRMLK PNCK,Type 1,Pioneer,49.75,2.4875,25
6971911221,PATSY TOM/BASIL Type 2 SCE,Type 3,Patsy's,48.099999999999994,5.344444444444444,10
3340060128,SAN GRGO CUT ZITE,Type 2,San Giorgio,47.92,1.198,46
6971911521,PATSY VODKA Type 3,Type 3,Patsy's,44.91,4.989999999999999,9
8147590123,AL DENTE SESAME LINGUINI,Type 2,Al Dente,43.790000000000006,3.9809090909090914,11
6971911421,PATSY PUTTANESCA SAUCE,Type 3,Patsy's,43.709999999999994,4.856666666666666,9
7209800102,WEISS W NOODLES 9297,Type 2,Mrs Weiss,43.4,1.6074074074074074,28
4380045007,BUITONI GARDEN VEG SAUCE,Type 3,Buitoni,42.97,3.3053846153846154,13
8134212307,ROSELLI S MARINARA SPAG S,Type 3,Roselli,42.96,3.58,14
5861006232,BROTHERS SPAGHETTI SAUCE,Type 3,Brother's,42.9,3.064285714285714,14
7680850112,BARILLA CONCHIGLIE PSTA,Type 2,Barilla,42.129999999999995,1.2037142857142855,49
4078498650,SAN MARZANO MARINARA SCE,Type 3,San Marzano,41.32,5.165,8
6971911231,PATSYS TOMATO BASIL SAUCE,Type 3,Patsy's,39.95,7.99,5
3915341421,COLAVITA FREE MARINARA,Type 3,Colavita,39.489999999999995,4.387777777777777,11
9546900713,SINATRAS PESTO SAUCE,Type 3,Sinatra's,36.510000000000005,4.0566666666666675,9
7067000740,DAVINCI CUT ZITI,Type 2,DaVinci,34.86,1.291111111111111,31
7067000736,DA VINCI CANNELONI MANICOTTI,Type 2,DaVinci,34.53,2.302,17
6971911321,PATSY FRA-DIAVOLO SAUCE,Type 3,Patsy's,34.53,4.932857142857143,7
7067000733,DA VINCI ROSE MARIA ORZO,Type 2,DaVinci,33.47,1.0142424242424242,38
3340060123,SAN GRGO RIGATONI,Type 2,San Giorgio,31.91,1.387391304347826,26
7171000225,R&F SPAGHETTI-POLY,Type 2,R&F,31.7,1.761111111111111,25
7067000739,DA VINCI FETTUCCINE NESTS,Type 2,DaVinci,31.419999999999998,1.428181818181818,23
8134212308,ROSELLI S MEAT SPAG SCE,Type 3,Roselli,31.39,4.484285714285714,11
1160000413,ALAGA YELL LBL HNY FLV SY,Type 4,Alaga,31.080000000000002,2.8254545454545457,12
5100014985,PREGO ITALIAN SAUSAGE,Type 3,Prego,30.89,1.930625,16
7079670001,CENTO WHITE CLAM SAUCE,Type 3,Cento,30.57,3.3966666666666665,13
8147572543,AL DENTE LEMON CHIVE FETT,Type 2,Al Dente,30.42,3.8025,8
7680828083,BARILLA MINI RIGATONI {A},Type 2,Barilla,29.12,1.0785185185185187,33
7151800025,HODGSON SEMO VEGGIE BO,Type 2,Hodgson Mills,29.09,2.2376923076923076,15
7468300007,MGF BLUEBERRY PANCAKE MIX,Type 1,Maple Grove,28.790000000000003,2.8790000000000004,10
7067000877,DA VINCI ITL ORG BOWTIES,Type 2,DaVinci,28.73,1.69,17
3915321268,COLAVITA FETUCCINE NEST,Type 2,Colavita,28.65,2.3874999999999997,15
2409437012,DECECCO SPINACH SPAGHETTI,Type 2,Dececco,28.49,3.1655555555555552,11
5100014986,PREGO REG SPAGHETTI SAUCE,Type 3,Prego,26.89,1.9207142857142858,15
4300000115,LOG CABIN BUTTER SYRUP,Type 4,Log Cabin,25.83,3.69,7
7130000122,RONZONI TRIO ITALIANO,Type 2,Ronzoni,25.740000000000002,1.1700000000000002,26
1800063550,PB HJ BTR MLK PANCAKE,Type 1,Hungry Jack,25.61,2.8455555555555554,11
7754482500,OSEM BISSLI FALAFEL,Type 1,Osem Bissli,25.39,1.2695,31
9546900714,SINATRAS ALFREDO SAUCE,Type 3,Sinatra's,23.740000000000002,3.956666666666667,6
7030500701,HOWARDS PURE MAPLE SYRUP,Type 4,Howard's,23.54,3.9233333333333333,6
923100003,BOVES CHNTI MSHR PSTA SCE,Type 3,Boves,23.450000000000003,4.69,5
6971941100,PATSY RSTD YLW/RED PEPPER,Type 3,Patsy's,23.37,7.79,3
8147571687,AL DENTE RED CHILI PEPPER FETT,Type 2,Al Dente,23.34,3.89,6
2400033513,BRER RABBIT\DARK MOLASSES,Type 4,Brier Rabbit,21.7,2.17,10
8147546297,AL DENTE TOMATO FETTICINE,Type 2,Al Dente,21.45,4.29,5
9999971055,PRIVATE LABEL 5 CHEESE Type 3,Type 3,Private Label Premium,20.92,1.901818181818182,11
1510000004,CRMET SHELLS SMALL,Type 2,Creamette,20.81,0.9909523809523809,31
1488688462,DELL AMORE SCE BSL/GRLC,Type 3,Dell Amore,20.76,6.920000000000001,4
2409427041,DE CEC PENNE RGT WH WHEAT,Type 2,Dececco,20.72,2.59,8
2409427007,DECECCO LINGUINI,Type 2,Dececco,20.72,2.59,8
2409437034,DE CECCO SPINACH FUSILLI,Type 2,Dececco,20.72,3.453333333333333,8
1488650001,DELL AMORE ORG RECPT SCE,Type 3,Dell Amore,20.669999999999998,6.89,3
2810003301,MOTHERS MEDM EGG NOODLES,Type 2,Mother's,20.439999999999998,2.0439999999999996,16
7067000875,DA VINCI ITL ORG PENNE,Type 2,DaVinci,20.28,1.6900000000000002,12
7067000872,DA VINCI ITL ORG FETTUCIN,Type 2,DaVinci,20.28,2.2533333333333334,12
7067000871,DAVINCI ORG SPAGHETTI,Type 2,DaVinci,19.73,1.7936363636363637,12
4300000051,LOG CABIN LITE SYRUP,Type 4,Log Cabin,19.47,2.163333333333333,9
3340060150,SAN GRGO LG SHELLS,Type 2,San Giorgio,18.57,1.6881818181818182,15
2409427012,DEC WHOLE WHEAT SPAGHETTI,Type 2,Dececco,18.13,2.59,7
4300000113,CNTRY KITCHEN\BTTER SYRUP,Type 4,Log Cabin,17.82,1.98,9
3915341436,COLAVITA FF MSHRM SCE,Type 3,Colavita,17.75,3.55,5
566300035,PINE MOUNTAIN SYRUP,Type 4,Pine Mountain,17.52,2.19,8
1140060206,GOOCH SOY ENRCH SPAGH,Type 2,Gooch,16.46,4.115,4
7107200320,ALESSI Type 2 ORECCHIETTE,Type 2,Alessi,16.45,3.29,5
3340061147,SAN GRGO ALPHABETS,Type 2,San Giorgio,16.45,1.645,11
4380045006,BUITONI MUSHROOM SAUCE,Type 3,Buitoni,16.25,4.0625,5
4112907755,CLASSICO SUN DRIED TOMATO,Type 3,Classico,16.15,2.6916666666666664,6
6971911431,PATSYS PUTTANESCA SCE 24Z,Type 3,Patsy's,15.98,7.99,2
7067000876,DA VINCI ITL ORG ROTINI,Type 2,DaVinci,15.209999999999999,1.9012499999999999,9
789310106,ELENA SEMPLICE PMODORO,Type 3,Elena's,14.97,4.99,3
7079691000,BELLINO FLY PREPARE SPAG SCE,Type 3,Bellino,14.76,3.69,4
7067000729,DAVINCI RIGATE MOSTACO,Type 2,DaVinci,14.75,1.475,15
3915341402,COLAVITA HOT TOMATO SC,Type 3,Colavita,14.36,3.59,4
5346901004,DAVES ORG RSTD GAR&SWT BS,Type 3,Dave's,13.98,6.99,2
3915341423,COLAVITA FF GARDEN SCE,Type 3,Colavita,13.959999999999999,4.653333333333333,4
6971941400,PATSY ROASTED ONION 12 OZ,Type 3,Patsy's,13.780000000000001,6.890000000000001,2
9690602524,MOMS PUTTANESCA SCE 24 OZ,Type 3,Mom's,13.04,6.52,2
4420930139,M BTTRW BMC MIX PP1.69,Type 1,Mrs Butterworth,12.99,1.8557142857142856,7
2409427034,DE CEC FUSILLI WHL WHEAT,Type 2,Dececco,12.95,2.59,5
7468300313,MAPLE GROVE PURE DK MA,Type 4,Maple Grove,12.78,6.39,2
7171000138,R&F MOSTACCIOLI Type 2,Type 2,R&F,12.61,1.57625,9
4747900027,RAOS Type 2 LINGUINE,Type 2,Raos,11.97,3.99,3
7067000728,DA VINCI FUSILLI SPRINGS,Type 2,DaVinci,11.879999999999999,0.9899999999999999,12
7546203425,DEL ALPE TRI CLR TORTELLINI,Type 2,Dell Alpe,11.45,2.8625,5
7331643210,ENRICO SPAGH SAUCE-N/S,Type 3,Enrico,10.47,3.49,3
7489000110,LYLES GOLDEN SYRUP TIN,Type 4,Lyles,10.47,5.235,3
2409437041,DECECCO Type 2 SPIN PEN RI,Type 2,Dececco,10.36,2.59,4
8532801991,CNDO PESTO MEDITERRANEAN,Type 3,Candoni,10.280000000000001,5.140000000000001,2
789310101,ELENAS BASIL&GARLIC SAUCE,Type 3,Elena's,9.98,4.99,2
789310108,ELENAS FORMAGGIO SAUCE,Type 3,Elena's,9.98,4.99,2
6806202137,ORZO ITALType 2,Type 2,Orzo,9.95,1.9899999999999998,5
7107200322,ALESSI CAVATELLI Type 2,Type 2,Alessi,9.870000000000001,3.2900000000000005,3
7151800022,HODGSON WW SPINACH SPA,Type 2,Hodgson Mills,9.75,1.95,5
7546203435,DEL ALPE CHEESE RAVIOLINI,Type 2,Dell Alpe,9.16,2.29,4
7546203825,DEL ALPE SPNCH/EGG ANG,Type 2,Dell Alpe,8.86,2.215,4
3620000661,RAGU TRAD SPAGH SCE PLAIN,Type 3,Ragu,8.58,4.29,2
7224825064,AMORE PESTO IN TUBES,Type 3,Amore,8.38,4.19,2
7546203836,DEL ALPE PARSLEY PARM,Type 2,Dell Alpe,8.16,4.08,4
6971911731,PATTY PIZZAILO SAUCE,Type 3,Patsy's,7.99,7.99,1
4747900026,RAOS Type 2 SPAGHETTI,Type 2,Raos,7.98,3.99,2
7935400232,SAND MOUNTAIN REGULAR SORGHUM,Type 4,Sand Mountain,7.98,3.99,2
4747900037,RAOS Type 2 STROZZAPPRETI,Type 2,Raos,7.98,3.99,2
5100012912,PREGO HAMBURGER Type 2 SCE,Type 3,Prego,7.96,1.99,4
7680851696,BARILLA WIDE EGG NOODLES,Type 2,Barilla,7.93,1.9825,7
6971941200,PATSY ROASTED EGGPLANT,Type 3,Patsy's,7.79,7.79,1
4823910502,WALNUT ACRES ORG MARN SCE,Type 3,Walnut Acres,7.7,3.85,2
7065070053,NOTTA Type 2 FETTUCCINE,Type 2,Notta,7.470000000000001,2.49,3
7488820201,MAYA HOLLNDAISE SCE MX,Type 3,Mayacmas,7.45,1.8625,5
2810003304,MOTHERS NO YLK WD EGG NOD,Type 2,Mother's,7.34,1.468,6
3915341403,COLAVITA GARDEN STYLE,Type 3,Colavita,7.18,3.59,2
3915341416,COLAVITA MUSHROOM SCE,Type 3,Colavita,7.18,3.59,2
7468390200,LOG CABIN SYRUP,Type 4,Maple Grove,6.99,6.99,1
5346901003,DAVES WLD MSHRM PSTA SCE,Type 3,Dave's,6.99,6.99,1
5346901002,DAVES SCE ORGNC RD HEIRLM,Type 3,Dave's,6.99,6.99,1
5346901001,DAVES GLDN HRLM PSTA SCE,Type 3,Dave's,6.99,6.99,1
7067000697,DAVINCI FUSILE TRI COLOR,Type 2,DaVinci,6.949999999999999,2.3166666666666664,5
1510000044,CRMET THIN SPAGHETTI,Type 2,Creamette,6.789999999999999,0.9699999999999999,11
7914730169,DARIELLE ELBOWS Type 2,Type 2,Darielle,6.58,6.58,2
7914730119,DARIELLE PENNE Type 2,Type 2,Darielle,6.58,3.29,2
7151800030,H M WHL WHT RADIATORE 16Z,Type 2,Hodgson Mills,6.36,1.59,4
2810003302,MOTHERS WIDE EGG NOODLES,Type 2,Mother's,6.35,1.5875,5
2924300500,LA MODERNA FIDEO COIL PST,Type 2,La Moderna,6.29,1.258,7
8798480301,CUCINA V G POTATO/SPINACH,Type 2,Cucina,5.98,2.99,2
7680851695,BARILLA EXTRA WIDE EGG NO,Type 2,Barilla,5.96,1.9866666666666666,4
6566712285,ANNIE CHNS THAI BASL NDLE,Type 2,Annie Chns,5.78,2.89,2
2432142429,POMI MARINARA SAUCE,Type 3,Pomi,5.58,2.79,2
923100004,BOVES RMNO PMDRA PSTA SCE,Type 3,Boves,5.49,5.49,1
7092004128,KNOTTS BOYSENBERRY SYRUP,Type 4,Knott's,5.38,2.69,2
9999971694,PRIVATE LABEL VIDALIA ON&FRPEP,Type 3,Private Label Premium,5.38,1.345,4
2409437007,DECECCO SINACH LINGUINE,Type 2,Dececco,5.18,2.59,2
8939710379,RAC FIRE RST SPC PPRS 3Z,Type 3,RAC,4.98,2.49,2
7065070051,ARLOWE SPAG NOTTA Type 2,Type 2,Arlow,4.98,2.49,2
6971911721,PATSY PIZZALOLA SAUCE,Type 3,Patsy's,4.89,4.89,1
8134212301,ROSELLI MARINARA SPAG SCE,Type 3,Roselli,4.779999999999999,2.3899999999999997,2
7067000749,DAVINCI VARITY TRI COLOR,Type 2,DaVinci,4.7700000000000005,1.59,3
7079670002,CENTO CLAM SAUCE RED,Type 3,Cento,4.68,2.34,2
8616800120,MLINOTST FINE NOODLES,Type 2,Mlinotst,4.58,2.29,2
7546203420,DELL ALPE TORTELLINI 7 OZ,Type 2,Dell Alpe,4.58,2.29,2
8616800119,MLINOTST WIDE NOODLES,Type 2,Mlinotst,4.38,2.19,2
7140303303,FERRARA JUMBO SHELLS BXD,Type 2,Ferrara,4.28,2.14,2
7546203832,DEL ALPE LEM PEP LINGUINE,Type 2,Dell Alpe,4.18,2.09,2
4747900040,RAOS Type 2 CASERECCE,Type 2,Raos,3.99,3.99,1
7140300201,FERRARA WHITE CLAM SAUCE,Type 3,Ferrara,3.98,1.99,2
4163100055,LUND SWEDE PANCAKE MIX,Type 1,Lund Swede,3.98,3.98,2
2418201158,EDEN TAMARI SAUCE      ED,Type 2,Eden,3.85,3.85,1
3340060148,SAN GRGO ACINI DI PEPE,Type 2,San Giorgio,3.78,1.89,2
7171000134,R&F VERMICELLI,Type 2,R&F,3.67,1.2233333333333334,3
3738401016,DAVINCI CHOCOLATE SYRUP,Type 4,DaVinci,3.59,3.59,1
2920000102,MUELLER SPAGHETTI,Type 2,Mueller,3.54,0.885,6
1800000951,HUNGRY JACK LITE SYRUP,Type 4,Hungry Jack,3.49,3.49,1
2472200003,ANNARINO MEAT SAUCE,Type 3,Annarino,3.49,3.49,1
3915341422,COLAVITA FF HOT SCE,Type 3,Colavita,3.49,3.49,1
2472200004,ANNARINO MEATLESS SAUCE,Type 3,Annarino,3.49,3.49,1
3915321270,COLAVITA WIDE NEST,Type 2,Colavita,3.48,1.74,2
2706457001,VITA SPELT WHOLE GRAIN EGG NOO,Type 2,Vita,3.29,3.29,1
4817210042,CARA NONA PSTA GNOCCONI,Type 2,Cara Nona,2.99,2.99,1
3340006504,RONZONI HH PENNE RIGATE,Type 2,Ronzoni,2.98,1.49,2
7021812015,Type 2RISO BRN RICE SPAG,Type 2,Type 2riso,2.95,2.95,1
6566711853,ANNIE CHNS SPCY HUN NDLE,Type 2,Annie Chns,2.89,2.89,1
7140303210,FERRARA GNOCCHI W/POTATO,Type 2,Ferrara,2.59,2.59,1
3687101163,FARM STYLE EGG NDL WIDE CUT,Type 2,Farm Style,2.49,2.49,1
4817210044,CARA NONA PSTA ARMONICHE,Type 2,Cara Nona,2.49,2.49,1
7546203826,DEL ALPE ANGEL HAIR 8 OZ,Type 2,Dell Alpe,2.29,2.29,1
7546203812,DELL ALPE SPNCH FETTUCINE,Type 2,Dell Alpe,2.29,2.29,1
1112600720,FASTSHAKE BLUEBERRY,Type 1,Fastshake,2.25,0.75,3
7546203820,DEL ALPE BASIL/GRLC LINQUINE,Type 2,Dell Alpe,1.99,1.99,1
3340006500,RONZONI H H ROTINI,Type 2,Ronzoni,1.99,1.99,1
7520000967,RODDENBERY LT CORN SYURP,Type 4,Northwoods,1.99,1.99,1
3915321163,COLAVTA PSTA LONG FUSILLI,Type 2,Colavita,1.99,1.99,1
7546203834,DEL ALPE HOT FETT ARRA,Type 2,Dell Alpe,1.99,1.99,1
7140303309,FERRARA CAPELLINI Type 2,Type 2,Ferrara,1.98,1.98,2
5100015194,PREGO MUSHROOM SPAG SAUCE,Type 3,Prego,1.79,1.79,1
1112600710,FASTSHAKE PANCAKE MIX BTR,Type 1,Fastshake,1.78,0.89,2
7488810119,MAYACMAS PESTO SAUCE,Type 3,Mayacmas,1.69,1.69,1
2920000813,MUELLER O/F EGG NDL WIDE,Type 2,Mueller,1.69,1.69,1
2920000753,MUELLER O/F EGG NOODLES,Type 2,Mueller,1.69,1.69,1
2409407054,DE CECCO ROTELLO WHEEL 54,Type 2,Dececco,1.69,1.69,1
2409407050,DE CECCO CONCHIGLIE RIGATTI 50,Type 2,Dececco,1.69,1.69,1
3340060176,SAN GRGO ROTINI,Type 2,San Giorgio,1.5,0.75,3
7546203734,DELL ALPE FUSILLI,Type 2,Dell Alpe,1.49,1.49,1
566300029,MILLER CANE SYRUP,Type 4,Miller,1.49,1.49,1
9999971687,PRIVATE LABEL Type 2 SCE GRLC/SUNDRIE,Type 3,Private Label Premium,1.2,0.6,2
7140303340,FERRARA PENNE MOSTACCIOLI,Type 2,Ferrara,1.19,1.19,1
3340061282,LGT N FLUFFY MED EGG NDLS,Type 2,San Giorgio,1.15,1.15,1
2682500951,LA RUSSA REGULAR EGG NOODLE PL,Type 2,La Russa,1.07,1.07,1
7067000741,DA VINCI ROTINI,Type 2,DaVinci,0.89,0.89,1
3340060125,SAN GIORGIO ROTELLE,Type 2,San Giorgio,0.5,0.5,1
