customer_id,total_spent,avg_transaction,total_units,value_segment
209189,4.970000000000001,1.656666666666667,3,Low
209190,2.89,2.89,1,Low
209194,2.0,2.0,1,Low
209197,6.7700000000000005,2.256666666666667,3,Low
209200,5.88,1.96,4,Low
209201,2.99,2.99,1,Low
209203,4.78,4.78,2,Low
209204,19.1,1.9100000000000001,12,Low
209206,0.69,0.69,1,Low
209207,3.49,3.49,1,Low
209208,4.890000000000001,2.4450000000000003,3,Low
209210,1.19,1.19,1,Low
209212,2.1799999999999997,1.0899999999999999,2,Low
209213,1.54,0.77,2,Low
209216,3.49,1.745,2,Low
209217,16.64,1.848888888888889,14,Low
209218,0.88,0.88,1,Low
209219,5.1899999999999995,2.5949999999999998,3,Low
209220,2.73,0.91,3,Low
209222,10.850000000000001,2.1700000000000004,5,Low
209223,3.85,0.9625,4,Low
209224,4.08,2.04,2,Low
209225,2.54,0.8466666666666667,3,Low
209226,5.07,1.6900000000000002,3,Low
209227,6.2700000000000005,2.0900000000000003,3,Low
209228,4.87,1.6233333333333333,3,Low
209230,4.28,0.8560000000000001,6,Low
209232,1.69,1.69,1,Low
209235,7.64,1.0914285714285714,7,Low
209237,6.15,1.5375,6,Low
209238,33.14,5.523333333333333,21,Low
209240,2.98,1.49,2,Low
209241,3.2800000000000002,1.6400000000000001,2,Low
209242,17.92,1.9911111111111113,11,Low
209243,2.19,2.19,1,Low
209244,1.88,0.94,2,Low
209246,1.77,1.77,1,Low
209249,5.78,2.89,2,Low
209250,2.59,1.295,3,Low
209252,11.93,1.7042857142857142,8,Low
209254,2.7800000000000002,1.3900000000000001,2,Low
209255,4.61,2.305,3,Low
209259,0.69,0.69,1,Low
209260,10.71,1.33875,8,Low
209261,4.33,1.4433333333333334,3,Low
209263,2.7199999999999998,1.3599999999999999,2,Low
209265,4.54,1.5133333333333334,3,Low
209266,15.57,1.557,12,Low
209267,38.12,1.3144827586206895,30,Low
209268,4.95,1.6500000000000001,3,Low
209269,1.38,0.69,2,Low
209270,1.9700000000000002,0.9850000000000001,2,Low
209271,1.89,1.89,1,Low
209272,0.45,0.45,1,Low
209274,0.49,0.49,1,Low
209276,0.99,0.99,1,Low
209277,1.78,0.89,2,Low
209280,10.24,2.56,6,Low
209283,8.21,1.3683333333333334,7,Low
209284,1.09,1.09,1,Low
209285,1.58,0.79,2,Low
209286,4.36,1.4533333333333334,3,Low
209291,1.09,1.09,1,Low
209292,5.1899999999999995,1.7299999999999998,3,Low
209293,9.57,1.3671428571428572,8,Low
209295,3.8899999999999997,1.9449999999999998,2,Low
209296,3.49,3.49,1,Low
209300,4.95,1.2375,5,Low
209301,5.67,1.89,3,Low
209303,3.56,1.1866666666666668,4,Low
209304,12.71,2.1183333333333336,7,Low
209305,6.47,1.294,5,Low
209308,3.1799999999999997,1.5899999999999999,2,Low
209309,18.09,1.5075,16,Low
209310,3.0,1.5,2,Low
209312,1.6,1.6,2,Low
209313,9.55,1.3642857142857143,7,Low
209314,8.11,1.01375,8,Low
209315,3.77,1.2566666666666666,3,Low
209318,1.19,1.19,2,Low
209319,12.75,4.25,8,Low
209320,0.67,0.67,1,Low
209321,1.5,1.5,1,Low
209322,2.29,2.29,1,Low
209325,2.66,0.8866666666666667,3,Low
209327,2.7199999999999998,0.9066666666666666,3,Low
209328,8.450000000000001,1.4083333333333334,6,Low
209332,1.77,0.885,3,Low
209333,6.98,3.49,2,Low
209336,2.29,2.29,1,Low
209337,5.68,0.8114285714285714,7,Low
209338,4.17,1.39,3,Low
209340,6.23,1.246,7,Low
209341,1.98,1.98,2,Low
209342,0.99,0.99,1,Low
209344,6.94,1.735,5,Low
209346,5.26,1.7533333333333332,4,Low
209347,7.76,1.94,4,Low
209351,23.69,1.393529411764706,27,Low
209353,6.98,2.3266666666666667,4,Low
209354,2.23,0.7433333333333333,3,Low
209355,2.19,2.19,1,Low
209358,2.38,1.19,2,Low
209360,8.81,1.10125,8,Low
209362,5.1499999999999995,0.8583333333333333,6,Low
209363,8.65,2.1625,5,Low
209364,3.19,3.19,1,Low
209365,10.76,5.38,4,Low
209374,4.97,1.6566666666666665,3,Low
209375,12.33,2.055,7,Low
209377,6.43,1.0716666666666665,6,Low
209378,10.25,2.5625,5,Low
209379,7.13,1.1883333333333332,6,Low
209380,1.13,1.13,1,Low
209383,5.38,0.8966666666666666,6,Low
209385,14.08,1.76,8,Low
209386,3.69,1.845,2,Low
209388,6.47,2.1566666666666667,3,Low
209389,11.65,2.33,5,Low
209390,0.88,0.88,1,Low
209395,13.89,1.1575,12,Low
209397,4.1899999999999995,1.3966666666666665,4,Low
209398,0.39,0.39,1,Low
209399,10.08,1.26,9,Low
209400,1.98,1.98,2,Low
209401,5.98,1.495,4,Low
209402,2.5,1.25,2,Low
209403,25.41,2.1175,14,Low
209408,8.47,2.8233333333333337,3,Low
209409,8.16,2.04,4,Low
209415,1.58,1.58,2,Low
209416,1.99,1.99,1,Low
209417,0.83,0.83,1,Low
209418,10.44,1.4914285714285713,8,Low
209420,20.66,2.9514285714285715,13,Low
209423,1.67,0.835,2,Low
209425,1.25,1.25,1,Low
209427,23.82,2.6466666666666665,12,Low
209428,1.99,1.99,1,Low
209429,4.12,1.03,5,Low
209431,0.99,0.99,1,Low
209432,14.66,2.0942857142857143,7,Low
209433,1.77,1.77,1,Low
209434,3.99,3.99,1,Low
209437,18.34,3.0566666666666666,6,Low
209438,5.28,2.64,2,Low
209441,3.6799999999999997,1.8399999999999999,2,Low
209443,7.38,3.69,2,Low
209444,10.629999999999999,1.3287499999999999,8,Low
209445,3.08,1.54,2,Low
209446,2.9699999999999998,1.4849999999999999,3,Low
209448,3.17,1.585,2,Low
209453,20.17,1.260625,22,Low
209454,6.52,2.1733333333333333,4,Low
209455,5.93,1.9766666666666666,3,Low
209457,9.87,1.23375,9,Low
209460,19.36,2.42,8,Low
209461,1.98,1.98,2,Low
209462,19.77,1.9769999999999999,10,Low
209463,10.58,1.3225,8,Low
209465,11.25,1.6071428571428572,7,Low
209466,0.74,0.74,1,Low
209467,4.18,2.09,2,Low
209468,5.26,1.7533333333333332,3,Low
209470,1.99,1.99,1,Low
209471,1.76,1.76,2,Low
209474,2.29,2.29,1,Low
209476,3.75,1.25,3,Low
209478,30.59,1.7994117647058823,19,Low
209480,2.38,2.38,2,Low
209482,2.95,0.9833333333333334,3,Low
209483,7.16,1.432,5,Low
209485,19.39,1.6158333333333335,12,Low
209486,0.99,0.99,1,Low
209489,3.48,1.74,2,Low
209491,1.19,1.19,1,Low
209492,2.57,1.285,3,Low
209495,1.19,1.19,1,Low
209496,14.13,1.413,10,Low
209505,11.68,1.6685714285714286,12,Low
209506,6.82,0.9742857142857143,9,Low
209510,9.01,1.5016666666666667,7,Low
209511,6.01,0.8585714285714285,10,Low
209513,0.69,0.69,1,Low
209515,2.16,1.08,4,Low
209516,4.87,1.2175,4,Low
209517,14.81,1.85125,10,Low
209519,2.1799999999999997,1.0899999999999999,2,Low
209521,2.77,1.385,3,Low
209523,6.33,1.5825,4,Low
209524,7.99,1.598,5,Low
209526,2.08,1.04,2,Low
209528,9.46,2.365,4,Low
209530,6.9399999999999995,1.388,6,Low
209531,1.99,1.99,1,Low
209532,14.07,0.9380000000000001,15,Low
209533,3.67,1.2233333333333334,3,Low
209534,12.54,1.7914285714285714,9,Low
209535,2.99,2.99,1,Low
209536,8.14,1.3566666666666667,7,Low
209538,1.99,1.99,1,Low
209545,3.98,1.99,2,Low
209546,1.98,0.99,2,Low
209547,1.99,1.99,1,Low
209553,12.04,1.3377777777777777,9,Low
209554,0.79,0.79,1,Low
209555,7.18,1.795,4,Low
209556,5.470000000000001,1.8233333333333335,4,Low
209557,1.66,1.66,2,Low
209558,22.05,1.47,16,Low
209559,3.58,1.79,2,Low
209560,3.52,0.704,5,Low
209561,6.46,1.615,4,Low
209562,5.17,1.7233333333333334,3,Low
209563,5.67,1.89,3,Low
209564,3.88,1.94,3,Low
209566,8.22,1.6440000000000001,5,Low
209569,25.73,1.8378571428571429,14,Low
209570,1.7799999999999998,0.8899999999999999,2,Low
209571,2.0,2.0,1,Low
209572,1.27,1.27,1,Low
209575,5.6899999999999995,1.8966666666666665,3,Low
209579,0.79,0.79,1,Low
209580,2.99,2.99,1,Low
209581,16.83,2.8049999999999997,7,Low
209582,24.07,1.8515384615384616,21,Low
209583,4.29,4.29,1,Low
209585,17.12,2.14,9,Low
209586,1.98,0.99,2,Low
209588,5.38,2.69,2,Low
209591,4.66,1.165,6,Low
209592,6.57,2.19,3,Low
209593,4.28,2.14,2,Low
209594,16.72,2.09,8,Low
209595,12.530000000000001,1.7900000000000003,7,Low
209596,21.1,2.3444444444444446,10,Low
209598,20.89,2.321111111111111,12,Low
209599,3.57,1.785,2,Low
209601,7.86,2.62,4,Low
209602,10.02,1.2525,8,Low
209603,4.0,4.0,2,Low
209606,2.97,0.9900000000000001,3,Low
209607,6.89,2.2966666666666664,5,Low
209609,6.3500000000000005,2.1166666666666667,5,Low
209610,13.35,1.0269230769230768,13,Low
209611,11.37,3.7899999999999996,3,Low
209612,2.29,2.29,1,Low
209613,2.48,1.24,2,Low
209615,6.25,1.25,5,Low
209618,1.69,1.69,1,Low
209619,1.99,1.99,1,Low
209620,4.760000000000001,1.586666666666667,3,Low
209621,5.67,1.4175,4,Low
209623,2.17,1.085,2,Low
209624,7.140000000000001,1.7850000000000001,8,Low
209626,7.18,7.18,2,Low
209631,1.99,1.99,1,Low
209633,3.98,1.99,2,Low
209635,8.46,1.6920000000000002,5,Low
209637,7.25,1.45,6,Low
209640,24.79,1.458235294117647,17,Low
209641,3.77,1.2566666666666666,3,Low
209644,0.45,0.45,1,Low
209645,2.31,0.77,3,Low
209647,3.4299999999999997,1.1433333333333333,3,Low
209648,3.9699999999999998,1.3233333333333333,3,Low
209649,4.57,2.285,3,Low
209650,3.49,3.49,1,Low
209651,16.7,1.8555555555555554,9,Low
209652,1.77,1.77,1,Low
209653,10.26,2.052,6,Low
209654,2.58,1.29,2,Low
209655,4.87,0.974,5,Low
209656,0.49,0.49,1,Low
209657,20.82,1.8927272727272728,12,Low
209658,0.45,0.45,1,Low
209659,0.99,0.99,1,Low
209662,15.45,2.207142857142857,7,Low
209663,5.66,1.1320000000000001,5,Low
209665,9.440000000000001,1.8880000000000003,5,Low
209666,2.5,2.5,1,Low
209667,10.68,2.136,7,Low
209669,6.96,1.74,4,Low
209670,1.49,1.49,1,Low
209671,1.8800000000000001,0.6266666666666667,3,Low
209672,10.33,1.4757142857142858,7,Low
209677,6.5,1.0833333333333333,6,Low
209678,8.370000000000001,4.1850000000000005,3,Low
209679,2.78,2.78,2,Low
209680,8.629999999999999,1.7259999999999998,7,Low
209682,21.55,1.9590909090909092,15,Low
209683,16.55,2.06875,9,Low
209684,0.58,0.58,2,Low
209685,6.44,3.22,2,Low
209686,8.75,1.4583333333333333,10,Low
209687,6.87,1.7175,4,Low
209688,0.54,0.54,1,Low
209689,41.46,1.9742857142857144,21,Low
209690,3.0,3.0,2,Low
209691,12.719999999999999,2.5439999999999996,8,Low
209692,3.1799999999999997,1.5899999999999999,2,Low
209694,71.18,1.6553488372093026,47,Low
209695,3.9699999999999998,1.3233333333333333,3,Low
209696,12.72,1.59,10,Low
209700,3.68,1.84,2,Low
209701,2.38,2.38,2,Low
209703,5.46,2.73,4,Low
209704,45.28,2.2640000000000002,23,Low
209705,5.38,1.076,5,Low
209706,37.55,1.7068181818181818,25,Low
209707,4.5600000000000005,1.5200000000000002,4,Low
209709,2.0,2.0,1,Low
209710,18.37,2.0411111111111113,9,Low
209711,3.85,1.2833333333333334,3,Low
209714,17.6,1.2571428571428573,16,Low
209715,1.09,1.09,2,Low
209718,10.33,1.29125,8,Low
209719,5.23,1.3075,4,Low
209721,1.99,1.99,1,Low
209724,20.13,1.5484615384615383,17,Low
209726,1.58,0.79,2,Low
209727,6.68,3.34,2,Low
209728,9.790000000000001,1.9580000000000002,6,Low
209729,2.87,1.435,2,Low
209730,1.87,0.935,2,Low
209732,5.32,2.66,4,Low
209733,4.95,1.6500000000000001,5,Low
209734,7.140000000000001,1.7850000000000001,4,Low
209735,4.9399999999999995,0.8233333333333333,6,Low
209738,14.42,1.8025,9,Low
209739,1.59,1.59,1,Low
209740,5.95,1.4875,5,Low
209743,9.57,3.19,3,Low
209744,32.95,1.9382352941176473,19,Low
209746,1.79,1.79,1,Low
209750,3.87,1.29,3,Low
209751,16.02,2.2885714285714287,8,Low
209756,0.86,0.86,1,Low
209758,14.969999999999999,1.2474999999999998,13,Low
209759,3.73,1.865,2,Low
209763,2.59,1.295,2,Low
209764,17.51,1.1673333333333333,18,Low
209765,1.78,0.89,2,Low
209766,7.97,2.6566666666666667,3,Low
209767,0.79,0.79,1,Low
209768,19.509999999999998,1.5007692307692306,17,Low
209770,1.39,1.39,1,Low
209772,1.6800000000000002,0.8400000000000001,3,Low
209774,17.03,1.31,13,Low
209775,0.79,0.79,1,Low
209779,2.98,1.49,2,Low
209781,0.79,0.79,1,Low
209783,3.1399999999999997,1.5699999999999998,6,Low
209784,0.99,0.99,1,Low
209785,2.99,2.99,1,Low
209786,4.58,2.29,2,Low
209787,4.74,0.79,7,Low
209790,0.88,0.88,1,Low
209791,5.09,2.545,3,Low
209792,11.05,1.105,10,Low
209793,11.08,1.231111111111111,10,Low
209795,40.410000000000004,1.7569565217391305,23,Low
209796,5.970000000000001,1.9900000000000002,3,Low
209797,1.88,1.88,1,Low
209802,1.98,1.98,2,Low
209803,1.19,1.19,1,Low
209804,6.26,1.252,5,Low
209805,3.33,1.11,3,Low
209806,2.88,1.44,2,Low
209808,2.98,1.49,2,Low
209810,2.07,1.035,2,Low
209811,1.79,1.79,1,Low
209812,1.5,1.5,1,Low
209814,1.99,1.99,2,Low
209815,1.19,1.19,1,Low
209821,1.19,1.19,1,Low
209822,4.5600000000000005,1.1400000000000001,4,Low
209823,4.76,1.5866666666666667,4,Low
209824,1.09,1.09,1,Low
209827,18.66,2.3325,9,Low
209830,0.69,0.69,1,Low
209831,3.9699999999999998,1.9849999999999999,3,Low
209832,2.79,2.79,1,Low
209833,5.61,1.122,5,Low
209837,1.79,1.79,1,Low
209838,11.8,1.1800000000000002,11,Low
209840,7.08,2.36,3,Low
209842,29.91,2.4925,16,Low
209844,2.2800000000000002,1.1400000000000001,3,Low
209845,1.48,0.74,2,Low
209846,2.5,2.5,1,Low
209848,14.43,1.6033333333333333,11,Low
209849,6.37,2.1233333333333335,4,Low
209852,0.45,0.45,1,Low
209854,2.58,1.29,2,Low
209855,2.99,2.99,1,Low
209857,10.66,1.7766666666666666,6,Low
209859,8.36,2.7866666666666666,4,Low
209860,2.29,1.145,2,Low
209861,7.17,3.585,3,Low
209863,1.99,1.99,1,Low
209864,0.67,0.67,1,Low
209866,2.5,2.5,1,Low
209867,24.76,1.3031578947368423,19,Low
209868,1.6800000000000002,0.8400000000000001,2,Low
209869,5.88,2.94,2,Low
209870,5.18,2.59,2,Low
209871,1.19,1.19,1,Low
209873,6.35,1.5875,5,Low
209874,15.88,1.588,15,Low
209875,0.86,0.86,1,Low
209876,1.29,1.29,1,Low
209878,4.4,1.1,4,Low
209880,4.859999999999999,1.2149999999999999,4,Low
209881,0.59,0.59,1,Low
209882,2.5,2.5,1,Low
209883,11.41,1.9016666666666666,6,Low
209885,1.19,1.19,1,Low
209887,0.39,0.39,1,Low
209888,0.84,0.84,1,Low
209890,4.109999999999999,1.3699999999999999,3,Low
209891,40.88,1.7033333333333334,27,Low
209892,2.0,2.0,1,Low
209895,2.9299999999999997,0.9766666666666666,3,Low
209896,6.18,3.09,2,Low
209897,7.92,1.98,8,Low
209898,5.359999999999999,1.7866666666666664,4,Low
209899,2.27,0.7566666666666667,3,Low
209900,4.96,1.6533333333333333,4,Low
209902,1.98,0.99,2,Low
209903,2.29,1.145,2,Low
209904,22.47,1.8724999999999998,13,Low
209907,1.79,1.79,1,Low
209909,1.98,1.98,2,Low
209910,1.29,1.29,1,Low
209911,14.879999999999999,1.3527272727272726,13,Low
209915,9.46,2.365,4,Low
209917,1.09,1.09,1,Low
209919,1.99,1.99,1,Low
209921,3.6799999999999997,1.8399999999999999,2,Low
209922,0.79,0.79,1,Low
209924,1.1800000000000002,0.5900000000000001,2,Low
209928,3.4699999999999998,1.1566666666666665,3,Low
209929,9.77,1.6283333333333332,7,Low
209933,3.54,3.54,2,Low
209935,3.98,1.99,2,Low
209937,1.89,1.89,1,Low
209938,8.61,1.23,8,Low
209941,4.5,1.5,3,Low
209942,2.44,1.22,2,Low
209944,2.19,2.19,1,Low
209948,4.33,1.4433333333333334,3,Low
209953,1.99,1.99,1,Low
209954,11.030000000000001,1.5757142857142858,8,Low
209956,4.15,1.0375,4,Low
209957,1.79,1.79,1,Low
209958,12.33,2.055,7,Low
209963,17.84,1.2742857142857142,15,Low
209967,1.63,0.815,2,Low
209970,2.58,1.29,2,Low
209971,0.99,0.99,1,Low
209972,1.79,1.79,1,Low
209973,1.76,1.76,2,Low
209975,1.19,1.19,1,Low
209976,10.06,2.515,4,Low
209977,0.99,0.99,1,Low
209979,6.29,3.145,2,Low
209980,2.92,0.9733333333333333,4,Low
209981,3.58,1.79,2,Low
209982,4.76,2.38,2,Low
209986,6.49,2.1633333333333336,4,Low
209987,2.65,1.325,3,Low
209991,3.25,1.0833333333333333,3,Low
209992,0.83,0.83,1,Low
209995,5.77,1.9233333333333331,3,Low
209996,8.260000000000002,2.753333333333334,4,Low
209997,9.36,2.34,6,Low
209998,5.96,1.49,4,Low
210000,0.45,0.45,1,Low
210001,1.99,1.99,1,Low
210002,0.99,0.99,1,Low
210006,5.54,1.385,4,Low
210007,1.29,1.29,1,Low
210008,2.1799999999999997,1.0899999999999999,2,Low
210009,0.99,0.99,1,Low
210010,0.99,0.99,1,Low
210011,13.18,2.1966666666666668,6,Low
210013,5.37,2.685,3,Low
210015,0.98,0.98,1,Low
210020,1.88,1.88,1,Low
210022,4.28,1.4266666666666667,4,Low
210024,3.5300000000000002,1.7650000000000001,3,Low
210026,1.8399999999999999,0.9199999999999999,2,Low
210027,3.9699999999999998,1.3233333333333333,3,Low
210031,1.09,1.09,1,Low
210032,1.39,1.39,1,Low
210033,10.67,1.067,11,Low
210035,12.889999999999999,1.6112499999999998,8,Low
210037,0.79,0.79,1,Low
210038,15.79,1.2146153846153847,16,Low
210041,13.83,1.5366666666666666,9,Low
210042,7.96,1.99,4,Low
210043,0.99,0.99,1,Low
210045,10.83,1.5471428571428572,7,Low
210046,1.19,1.19,1,Low
210047,3.96,3.96,4,Low
210048,3.77,1.2566666666666666,3,Low
210049,3.27,1.09,3,Low
210050,3.4699999999999998,1.1566666666666665,3,Low
210052,12.8,1.28,10,Low
210056,10.870000000000001,3.6233333333333335,3,Low
210057,3.37,1.1233333333333333,3,Low
210058,5.78,1.1560000000000001,5,Low
210059,8.33,1.3883333333333334,7,Low
210060,5.18,2.59,2,Low
210061,14.790000000000001,1.6433333333333335,11,Low
210063,12.28,1.7542857142857142,7,Low
210064,4.890000000000001,2.4450000000000003,2,Low
210065,3.96,1.98,2,Low
210066,3.18,3.18,2,Low
210067,7.4,1.48,5,Low
210068,7.05,1.7625,5,Low
210069,9.94,1.6566666666666665,6,Low
210071,18.54,2.6485714285714286,8,Low
210072,20.44,1.8581818181818184,17,Low
210073,6.4399999999999995,1.6099999999999999,4,Low
210075,16.349999999999998,2.3357142857142854,10,Low
210077,4.88,2.44,2,Low
210078,16.12,2.015,8,Low
210081,31.830000000000002,2.1220000000000003,18,Low
210085,2.37,1.185,3,Low
210087,0.89,0.89,1,Low
210088,10.63,2.1260000000000003,6,Low
210089,1.98,1.98,2,Low
210092,1.19,1.19,1,Low
210093,4.68,2.34,2,Low
210094,12.85,1.8357142857142856,7,Low
210095,28.04,2.0028571428571427,16,Low
210097,13.43,3.3575,6,Low
210098,7.08,1.0114285714285713,7,Low
210100,6.18,1.236,9,Low
210101,24.69,2.0575,13,Low
210105,9.73,2.4325,7,Low
210106,3.89,1.945,2,Low
210109,3.08,1.54,2,Low
210110,0.79,0.79,1,Low
210113,3.57,1.19,4,Low
210114,15.4,2.2,8,Low
210116,33.67,1.463913043478261,25,Low
210117,9.14,1.3057142857142858,8,Low
210118,5.28,1.76,3,Low
210120,3.19,3.19,1,Low
210121,2.69,2.69,1,Low
210122,3.28,1.64,2,Low
210124,23.650000000000002,1.6892857142857145,14,Low
210126,2.69,2.69,1,Low
210127,3.58,1.79,2,Low
210128,12.8,1.28,12,Low
210132,1.99,1.99,1,Low
210135,9.74,1.6233333333333333,6,Low
210136,1.29,1.29,1,Low
210137,13.43,2.2383333333333333,8,Low
210140,23.18,2.1072727272727274,16,Low
210141,3.88,1.94,2,Low
210142,11.55,1.925,7,Low
210145,5.84,1.9466666666666665,4,Low
210148,6.66,2.22,4,Low
210149,1.19,1.19,1,Low
210153,16.28,1.6280000000000001,10,Low
210154,2.2800000000000002,1.1400000000000001,2,Low
210155,3.69,1.23,3,Low
210157,3.99,3.99,1,Low
210158,5.380000000000001,2.6900000000000004,2,Low
210162,7.46,1.865,4,Low
210163,1.99,1.99,1,Low
210164,1.99,1.99,1,Low
210168,5.7700000000000005,1.9233333333333336,3,Low
210169,16.32,3.2640000000000002,6,Low
210170,5.42,1.355,4,Low
210177,12.65,2.1083333333333334,8,Low
210179,5.48,2.74,2,Low
210180,9.25,1.5416666666666667,8,Low
210181,2.6799999999999997,1.3399999999999999,2,Low
210182,10.7,2.1399999999999997,7,Low
210185,3.82,1.2733333333333332,3,Low
210188,5.57,2.785,3,Low
210190,3.1799999999999997,1.5899999999999999,2,Low
210191,5.109999999999999,1.2774999999999999,5,Low
210192,14.86,1.651111111111111,9,Low
210193,7.46,1.492,6,Low
210194,1.25,1.25,1,Low
210196,1.19,1.19,1,Low
210197,18.81,1.71,12,Low
210198,4.51,0.9019999999999999,5,Low
210199,3.7800000000000002,1.8900000000000001,2,Low
210200,9.049999999999999,1.508333333333333,6,Low
210202,2.67,0.89,3,Low
210203,10.47,1.745,6,Low
210205,6.21,1.242,5,Low
210206,1.95,1.95,1,Low
210208,13.71,1.9585714285714286,7,Low
210209,3.05,1.525,3,Low
210210,11.950000000000001,1.991666666666667,6,Low
210211,4.88,1.6266666666666667,5,Low
210213,9.36,4.68,4,Low
210214,5.8,0.9666666666666667,6,Low
210217,0.89,0.89,1,Low
210221,9.66,1.61,6,Low
210222,11.120000000000001,1.8533333333333335,8,Low
210223,6.44,1.61,6,Low
210225,0.99,0.99,1,Low
210226,2.29,2.29,1,Low
210227,1.99,1.99,1,Low
210228,0.29,0.29,1,Low
210229,2.09,2.09,1,Low
210230,11.96,1.495,11,Low
210231,4.86,1.62,6,Low
210234,7.87,1.9675,4,Low
210235,20.91,1.9009090909090909,12,Low
210236,0.98,0.98,1,Low
210237,18.88,1.18,17,Low
210238,9.45,1.575,6,Low
210240,0.99,0.99,1,Low
210241,14.850000000000001,1.6500000000000001,9,Low
210244,24.93,2.0775,15,Low
210247,2.54,1.27,2,Low
210249,2.58,1.29,2,Low
210250,2.97,2.97,3,Low
210252,16.73,2.39,7,Low
210255,18.79,2.684285714285714,11,Low
210256,0.59,0.59,1,Low
210257,1.59,1.59,1,Low
210261,2.37,2.37,3,Low
210265,33.99,2.427857142857143,24,Low
210269,1.98,0.99,2,Low
210270,2.49,2.49,1,Low
210272,4.67,2.335,3,Low
210274,9.68,1.3828571428571428,7,Low
210275,1.98,1.98,2,Low
210276,1.99,1.99,1,Low
210278,1.19,1.19,1,Low
210279,0.79,0.79,1,Low
210280,4.07,1.3566666666666667,3,Low
210283,18.82,1.2546666666666666,17,Low
210284,2.69,1.345,2,Low
210285,8.85,1.77,6,Low
210289,7.05,1.41,5,Low
210290,3.98,3.98,2,Low
210291,1.39,1.39,1,Low
210292,1.99,1.99,1,Low
210293,8.370000000000001,2.7900000000000005,3,Low
210294,52.74,2.1096,30,Low
210295,6.55,1.31,6,Low
210296,36.14,2.1258823529411766,19,Low
210299,1.78,1.78,2,Low
210300,16.94,2.4200000000000004,11,Low
210301,6.630000000000001,1.326,5,Low
210302,6.17,2.0566666666666666,3,Low
210304,6.57,2.19,4,Low
210305,8.27,1.654,6,Low
210307,1.99,1.99,1,Low
210310,3.0,1.5,2,Low
210312,4.08,2.04,2,Low
210313,6.17,3.085,3,Low
210314,0.99,0.99,1,Low
210316,2.98,1.49,2,Low
210317,13.15,2.63,5,Low
210318,10.11,1.4442857142857142,7,Low
210320,8.879999999999999,1.4799999999999998,7,Low
210321,8.27,1.3783333333333332,10,Low
210322,1.75,1.75,1,Low
210324,18.18,2.02,10,Low
210327,2.79,2.79,1,Low
210328,2.88,1.44,2,Low
210329,1.39,1.39,1,Low
210334,16.41,2.3442857142857143,9,Low
210335,26.009999999999998,2.3645454545454543,19,Low
210338,25.96,1.6225,18,Low
210340,2.2800000000000002,1.1400000000000001,2,Low
210341,3.77,1.2566666666666666,3,Low
210344,11.77,2.9425,5,Low
210346,6.35,2.1166666666666667,5,Low
210348,21.810000000000002,1.982727272727273,13,Low
210349,1.09,1.09,1,Low
210350,3.06,1.53,2,Low
210352,2.69,2.69,1,Low
210354,7.35,1.05,7,Low
210355,32.9,2.05625,24,Low
210358,19.16,1.5966666666666667,13,Low
210359,2.38,1.19,2,Low
210360,5.83,1.166,7,Low
210361,8.27,1.654,6,Low
210362,15.52,1.94,8,Low
210363,2.69,1.345,2,Low
210364,8.77,1.4616666666666667,7,Low
210365,3.17,1.0566666666666666,3,Low
210367,19.509999999999998,2.4387499999999998,11,Low
210368,9.040000000000001,2.2600000000000002,6,Low
210370,4.78,2.39,2,Low
210371,1.19,1.19,1,Low
210373,1.99,1.99,1,Low
210374,1.19,1.19,1,Low
210375,2.39,2.39,1,Low
210376,4.36,1.09,4,Low
210377,1.98,1.98,2,Low
210378,1.19,1.19,1,Low
210380,3.0,3.0,2,Low
210382,5.31,1.3275,5,Low
210383,12.83,1.832857142857143,8,Low
210384,6.96,1.392,6,Low
210385,0.79,0.79,1,Low
210386,8.36,1.672,5,Low
210389,11.96,3.986666666666667,4,Low
210390,2.69,2.69,1,Low
210391,16.82,1.682,16,Low
210392,8.09,1.1557142857142857,7,Low
210393,0.79,0.79,1,Low
210396,6.98,1.745,5,Low
210400,1.52,1.52,1,Low
210402,1.68,0.84,2,Low
210403,1.89,1.89,1,Low
210404,3.99,3.99,1,Low
210405,32.69,1.9229411764705882,25,Low
210407,12.89,1.8414285714285714,7,Low
210409,1.89,1.89,1,Low
210410,1.98,1.98,2,Low
210411,4.76,1.19,4,Low
210412,17.62,2.2025,11,Low
210413,0.59,0.59,2,Low
210415,14.610000000000001,1.8262500000000002,13,Low
210417,13.31,1.331,10,Low
210418,3.52,1.1733333333333333,3,Low
210419,41.63,1.3429032258064517,35,Low
210421,0.99,0.99,1,Low
210424,0.69,0.69,1,Low
210426,7.96,3.98,4,Low
210427,6.22,1.555,4,Low
210428,1.58,0.79,2,Low
210431,0.99,0.99,1,Low
210434,7.76,1.94,4,Low
210436,1.69,1.69,1,Low
210437,0.79,0.79,1,Low
210438,9.45,1.89,5,Low
210439,5.18,1.7266666666666666,3,Low
210446,16.009999999999998,1.3341666666666665,15,Low
210449,4.1899999999999995,0.8379999999999999,5,Low
210452,2.19,2.19,1,Low
210453,2.29,2.29,1,Low
210454,0.79,0.79,1,Low
210456,5.1899999999999995,2.5949999999999998,2,Low
210458,20.61,2.57625,9,Low
210460,1.68,0.84,2,Low
210462,3.39,3.39,1,Low
210463,3.1799999999999997,1.5899999999999999,2,Low
210470,3.2800000000000002,1.6400000000000001,2,Low
210473,30.56,2.182857142857143,14,Low
210474,3.9800000000000004,1.9900000000000002,2,Low
210475,1.3900000000000001,0.6950000000000001,2,Low
